iso3	name	iso2	region	sub-region	intermediate-region	time	totalPopulation	fertilityRate	lifeExpectancy	childMortality	youthFemaleLiteracy	youthMaleLiteracy	adultLiteracy	GDP_PC	accessElectricity	agriculturalLand	agricultureTractors	cerealProduction	fertilizerHa	co2	greenhouseGases	co2_PC	pm2.5_35	battleDeaths
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2001	8678051	7.315	47.789	181.7				496.96925	3.55888	489300		1321294		502.379	104127.31	0.05789		226
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2002	9019233	7.268	47.9	178.4				518.77216	3.92337	487300		1212390		509.713	127184.569	0.05651		294
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2003	9373916	7.212	48.057	175.1				572.62547	4.2784	488300		1618139		744.401	132429.25	0.07941		37
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2004	9734767	7.147	48.27	171.6	30.77491	53.70823	28.38143	736.83133	3.5	488300		1212903		748.068	125121.297	0.07684		50
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2005	10096633	7.074	48.549	168.1				833.55743	4.95551	489300		1824463		766.403	123870.949	0.07591	100	100
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2006	10457124	6.992	48.907	164.4				810.03935	5.2791	489300		1998148		792.072	127646.749	0.07574		1250
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2007	10818024	6.901	49.335	160.6				808.63199	5.59964	489310		1972035		854.411	128596.504	0.07898		69
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2008	11183588	6.803	49.82	156.7				806.07795	5.92336	489310		1927679		927.751	119558.378	0.08296		991
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2009	11560147	6.699	50.346	152.6				812.71132	6.25651	490350		1581067		942.419	102031.53813	0.08152		135
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2010	11952136	6.592	50.89	148.6				892.56872	6.4	492350		3247583		997.424	109130.41514	0.08345	100	4
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2011	12360989	6.482	51.424	144.5				863.76125	8.98	493350		1657180		821.408	109463.6387	0.06645	100	
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2012	12784750	6.372	51.928	140.7				909.31234	7.85926	496850		3172411		920.417	109796.01997	0.07199	100	
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2013	13220424	6.262	52.386	136.8				929.46906	8.11585	500360		2622545		964.421		0.07295	100	
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2014	13663559	6.154	52.789	133.1				961.37788	8.40577	502360		2748668		1001.091		0.07327	100	
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2015	14110975	6.049	53.137	129.4	25.99362	51.8363	26.00299	956.65969	7.7	502370		2452528		1001.091		0.07094	100	275
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2016	14561666	5.947	53.438	125.6	22.38715	40.69289	22.31155	869.05869	9.24096	502380		2873660		1015.759		0.06976	100	
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2017	15016773	5.846	53.712	121.5				817.53414	10.9	502380		2716901					100	57
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2018	15477751	5.747	53.977	117.7				812.01582	10.12152	502380		3021973						150
TCD	Chad	TD	Africa	Sub-Saharan Africa	Middle Africa	2019	15946876	5.649	54.239	113.8				813.71989	8.4									184
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1960	1580513	6.521	40.297	268.8				374.64595						66.006		0.04176		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1961	1597526	6.57	40.941	264.2				415.76244		30700	30	173900		91.675		0.05739		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1962	1612755	6.622	41.58	259.7				427.37774		30700	33	185530		88.008		0.05457		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1963	1631764	6.677	42.215	255.2				443.51772		30700	35	219642		106.343		0.06517		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1964	1662073	6.734	42.846	250.5				497.63545		30700	40	227500		132.012		0.07943		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1965	1708630	6.792	43.473	245.9				558.91253		30750	47	237487		132.012		0.07726		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1966	1774029	6.851	44.098	241.4				588.95633		30750	48	302968	0.02778	179.683		0.10129		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1967	1855442	6.911	44.72	236.6				594.0875		30750	50	247238	0.05556	198.018		0.10672		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1968	1945780	6.971	45.339	231.9				594.9649		30750	55	245000	0.11111	194.351		0.09988		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1969	2034907	7.029	45.955	227.1				630.52346		30750	57	234000	0.14111	242.022		0.11894		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1970	2115522	7.084	46.568	222.3				621.80626		30750	60	322580	0.24222	275.025	9572.318	0.13		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1971	2185662	7.136	47.175	217.5				601.8519		28800	65	347790	0.275	315.362	9343.6136	0.14429		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1972	2247582	7.182	47.777	212.7				629.89896		28800	65	283040	0.31056	399.703	9324.6776	0.17784		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1973	2303345	7.222	48.371	208				638.23645		28800	68	279204	0.35667	403.37	9925.8985	0.17512		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1974	2356622	7.254	48.958	203.2				653.95529		28800	70	245207	1.19	377.701	7990.294	0.16027		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1975	2410446	7.276	49.537	198.6				654.95648		28800	72	265210	1.27278	311.695	8588.4462	0.12931		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1976	2464423	7.287	50.112	194				627.46901		28800	74	233970	1.57611	322.696	8770.3502	0.13094		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1977	2518457	7.288	50.683	189.4				656.73578		28800	76	258250	0.50833	462.042	10236.7446	0.18346		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1978	2576292	7.277	51.246	184.9				712.90365		29800	78	270183	0.94789	355.699	8930.5257	0.13807		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1979	2642696	7.254	51.799	180.5				659.07495		30300	80	315228	1.56103	1382.459	9685.7362	0.52312		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1980	2720839	7.216	52.339	176.4				733.46003		30350	82	295620	1.36051	718.732	11575.5012	0.26416		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1981	2812307	7.163	52.863	172.3				686.08011		30350	83	290838	1.13538	627.057	9836.7877	0.22297		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1982	2915620	7.094	53.365	168.4				638.06209		30350	85	308260	1.42974	733.4	11402.6085	0.25154		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1983	3026973	7.011	53.839	164.7				581.31582		30350	87	291452	1.56974	546.383	10459.9286	0.1805		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1984	3140846	6.915	54.276	161.2				591.36435		30850	90	439756	3.45	608.722	10521.9298	0.19381		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1985	3252994	6.808	54.673	157.9				602.6978		30900	92	370644	4.9	550.05	9677.9138	0.16909		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1986	3363042	6.69	55.028	154.8				592.2248		30900	95	366002	5.55	707.731	10080.571	0.21044		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1987	3471739	6.566	55.336	151.9				576.60949		31100	98	368225	5.38515	766.403	10557.078	0.22075		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1988	3577468	6.437	55.592	149.2				596.73689		31400	100	503770	5.94195	792.072	10159.6822	0.22141		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1989	3678567	6.309	55.784	146.8				603.89841		31400	100	565807	6.09756	836.076	10920.0549	0.22728		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1990	3774312	6.185	55.887	144.5				587.14488		31900	100	483958	5.47619	773.737	13410.2559	0.205	59.38246	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1991	3862992	6.068	55.872	142.4				569.65073		31950	97	464877	5.59238	843.41	10948.2805	0.21833		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1992	3945905	5.96	55.734	140.2				535.48146		31950	95	494785	5.82381	836.076	12174.1495	0.21188		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1993	4029053	5.861	55.485	138.1				445.26352		33000	90	633126	4.48409	865.412	11394.7274	0.21479		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1994	4120616	5.772	55.147	135.7				500.59831		33000	88	572507	5.07455	832.409	11770.2668	0.20201		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1995	4226291	5.695	54.757	133.2				526.37529		33000	85	591264	7.46955	953.42	12779.7098	0.22559	56.94056	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1996	4348805	5.628	54.36	130.4				556.74762		34000	83	686596	7.65739	1059.763	13188.6347	0.24369		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1997	4485951	5.569	54.001	127.5				617.32507		34500	80	748221	7.21459	986.423	13225.6529	0.21989		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1998	4632446	5.515	53.722	124.4				584.05425	15.3	35300	80	624267	7.13693	1166.106	29197.5385	0.25173		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	1999	4780448	5.466	53.547	121.2				580.01803	16.11057	36300	80	759376	6.73307	1536.473	19898.0059	0.32141		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2000	4924402	5.419	53.491	117.9	63.55485	83.78623	53.1776	558.651	16.95623	36300	80	740520	7.9352	1360.457	22054.7083	0.27627	54.41439	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2001	5062567	5.372	53.554	114.5				547.87919	19.64577	34800	80	814714	8.17021	1162.439	18097.698	0.22961		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2002	5197031	5.326	53.71	111.3				554.12661	21.42032	35050	88	801479	5.59869	1232.112	20990.3645	0.23708		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2003	5330639	5.279	53.938	108.1				576.5428	23.1854	34800	94	807299	7.79167	1463.133	20323.8047	0.27448		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2004	5467766	5.231	54.234	104.9				556.58268	24.93983	34550	96	799023	3.71034	1397.127	14388.0002	0.25552		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2005	5611640	5.179	54.602	101.9				517.0068	26.68261	32500	108	833289	0.32566	1338.455	32080.958	0.23851	32.64505	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2006	5762880	5.123	55.052	99	67.9237	84.85532	56.88837	516.78035	27.9	32800	125	885517	0.0158	1221.111	17748.1831	0.21189		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2007	5920359	5.064	55.581	96.1				497.12296	30.14685	34950	129	877647	0	1408.128	19389.963	0.23785		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2008	6083420	5.001	56.178	93.3				503.45109	31.88062	35450	129	935210	0.00023	1683.153	27174.075	0.27668		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2009	6250835	4.936	56.818	90.6	74.55535	87.628	57.09338	517.1012	33.62382	36050		1061456	2.96953	2783.253	23856.09317	0.44526		
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2010	6421679	4.868	57.468	88				534.04437	30.79174	36650		1045866	9.83793	2636.573	22578.11968	0.41057	19.24611	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2011	6595943	4.798	58.092	85.4	72.70812	86.91668	60.40994	553.20146	39.7	36650		1057893	10.20384	2478.892	22760.63862	0.37582	12.86866	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2012	6773807	4.727	58.661	82.9				573.92399	38.9706	38500		1268350	5.02287	2409.219	22931.85549	0.35567	35.45661	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2013	6954721	4.656	59.16	80.5				593.16209	40.80188	38200		1306625	11.72499	2559.566		0.36803	4.06811	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2014	7137997	4.585	59.58	78.1				612.14897	45.7	38200		1310851	1.8462	2588.902		0.36269	5.40433	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2015	7323158	4.516	59.927	75.8	78.37085	89.67247	63.74562	630.93725	44.74192	38200		1249728	3.32722	2636.573		0.36003	58.60174	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2016	7509952	4.449	60.22	73.5				649.44594	46.85	38200		1263762	13.67819	2999.606		0.39942	51.15265	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2017	7698475	4.384	60.489	71.3				661.14813	48	38200		1301069	5.77939				51.85339	
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2018	7889094	4.32	60.76	69.1				676.98773	50	38200		1338743	5.77939					
TGO	Togo	TG	Africa	Sub-Saharan Africa	Western Africa	2019	8082366	4.259	61.042	66.9				696.07694	52.4411									
THA	Thailand	TH	Asia	South-eastern Asia	""	1960	27397207	6.147	54.701	146.4				570.85779						3714.671		0.13559		
THA	Thailand	TH	Asia	South-eastern Asia	""	1961	28224187	6.151	55.233	141.3				583.84477		116530	5000	10768676	1.7199	4147.377		0.14694		
THA	Thailand	TH	Asia	South-eastern Asia	""	1962	29080938	6.155	55.745	136.3				609.44991		119800	5000	11935829	2.05509	5034.791		0.17313		
THA	Thailand	TH	Asia	South-eastern Asia	""	1963	29966865	6.157	56.231	131.3				638.74599		124600	5000	13049143	3.12417	5570.173		0.18588		
THA	Thailand	TH	Asia	South-eastern Asia	""	1964	30881138	6.151	56.692	126.5				662.17607		126900	5000	12555500	2.80264	7480.68		0.24224		
THA	Thailand	TH	Asia	South-eastern Asia	""	1965	31822660	6.129	57.133	121.8				695.15868		129400	5000	12258668	3.01437	7451.344		0.23415		
THA	Thailand	TH	Asia	South-eastern Asia	""	1966	32789130	6.084	57.565	117.2				749.7088		132100	5000	14757800	5.87281	9479.195		0.2891		
THA	Thailand	TH	Asia	South-eastern Asia	""	1967	33778799	6.009	57.998	112.5				790.44568		134600	5000	12465400	8.66802	12167.106		0.3602		
THA	Thailand	TH	Asia	South-eastern Asia	""	1968	34791409	5.903	58.442	107.8				829.77314		137000	5000	13804400	8.41525	17099.221		0.49148		
THA	Thailand	TH	Asia	South-eastern Asia	""	1969	35827092	5.764	58.904	103.1				858.57053		139200	5000	15193700	8.75833	14561.657		0.40644		
THA	Thailand	TH	Asia	South-eastern Asia	""	1970	36884536	5.595	59.385	98.5				929.09343		142480	7000	15857700	6.58894	15375.731	109547.883	0.41686		
THA	Thailand	TH	Asia	South-eastern Asia	""	1971	37963278	5.397	59.887	93.9				946.88306		143990	7000	16191500	10.30802	19248.083	105109.343	0.50702		
THA	Thailand	TH	Asia	South-eastern Asia	""	1972	39058603	5.181	60.404	89.5				959.70587		152300	7000	13832200	12.1597	21836.985	107361.358	0.55908		
THA	Thailand	TH	Asia	South-eastern Asia	""	1973	40159582	4.953	60.929	85.1				1028.94184		160800	7000	17381000	10.78928	24455.223	121711.686	0.60895		
THA	Thailand	TH	Asia	South-eastern Asia	""	1974	41252324	4.721	61.459	81				1046.4238		168830	7000	16140400	13.75691	24246.204	111394.82	0.58775		
THA	Thailand	TH	Asia	South-eastern Asia	""	1975	42326312	4.488	61.985	77.1				1070.56361		172200	7000	18398868	12.09054	24407.552	117930.994	0.57665		
THA	Thailand	TH	Asia	South-eastern Asia	""	1976	43377271	4.257	62.495	73.4				1142.05589		175480	7000	17897789	15.63572	28778.616	121442.546	0.66345		
THA	Thailand	TH	Asia	South-eastern Asia	""	1977	44405904	4.03	62.986	69.9				1225.4147		179650	10000	15733592	17.251	32159.59	132890.662	0.72422		
THA	Thailand	TH	Asia	South-eastern Asia	""	1978	45413080	3.808	63.464	66.6				1321.6048		183760	13283	20485617	17.87311	35067.521	141134.635	0.77219		
THA	Thailand	TH	Asia	South-eastern Asia	""	1979	46401754	3.594	63.935	63.5				1362.92648		187020	16000	18828814	17.74226	36736.006	138182.815	0.79169		
THA	Thailand	TH	Asia	South-eastern Asia	""	1980	47374472	3.392	64.432	60.6	96.1722	97.57082	87.98176	1404.00593		189380	18000	20612202	16.65995	40135.315	144740.237	0.84719		
THA	Thailand	TH	Asia	South-eastern Asia	""	1981	48326274	3.202	64.993	57.8				1457.65295		193410	20824	21509964	18.58012	38048.792	143100.48	0.78733		
THA	Thailand	TH	Asia	South-eastern Asia	""	1982	49255900	3.024	65.635	55.1				1506.68828		197790	22000	20132738	18.70458	37909.446	141743.393	0.76964		
THA	Thailand	TH	Asia	South-eastern Asia	""	1983	50173924	2.859	66.353	52.6				1561.71775		198980	25000	23439992	27.79737	42452.859	161415.92	0.84611		
THA	Thailand	TH	Asia	South-eastern Asia	""	1984	51094868	2.707	67.128	50.2				1621.78653		200510	30000	24517269	25.61347	45973.179	153940.578	0.89976		
THA	Thailand	TH	Asia	South-eastern Asia	""	1985	52026901	2.571	67.911	47.8				1666.75126		205770	31415	25614834	25.3546	48672.091	157906.935	0.93552		
THA	Thailand	TH	Asia	South-eastern Asia	""	1986	52980094	2.451	68.641	45.6				1727.33955		207750	34823	23401196	31.55531	49702.518	159232.044	0.93814		
THA	Thailand	TH	Asia	South-eastern Asia	""	1987	53945881	2.346	69.265	43.3				1857.89603		212400	40450	21413971	35.13107	56944.843	166024.666	1.05559		
THA	Thailand	TH	Asia	South-eastern Asia	""	1988	54891520	2.256	69.745	41.1				2068.51553		213300	45544	26168704	43.46531	67003.424	181433.707	1.22065		
THA	Thailand	TH	Asia	South-eastern Asia	""	1989	55772169	2.179	70.071	39				2284.03427		213370	51279	25241350	46.57431	78891.838	189314.174	1.41454		201
THA	Thailand	TH	Asia	South-eastern Asia	""	1990	56558186	2.113	70.248	36.9				2503.80904		213830	57739	21169497	59.66566	90721.58	208062.848	1.60404	21.67227	19
THA	Thailand	TH	Asia	South-eastern Asia	""	1991	57232465	2.055	70.3	35				2686.06859		215160	65010	24462238	54.94575	99680.061	219782.273	1.74167		
THA	Thailand	TH	Asia	South-eastern Asia	""	1992	57811021	2.003	70.281	33.1				2874.13961		213740	79801	23864310	64.84511	109540.624	238491.042	1.89481		
THA	Thailand	TH	Asia	South-eastern Asia	""	1993	58337773	1.956	70.239	31.4				3083.21808		212450	98096	22017634	85.16242	123295.541	245857.035	2.11348		
THA	Thailand	TH	Asia	South-eastern Asia	""	1994	58875269	1.911	70.202	29.8				3299.38486		211200	120751	25347074	80.66429	136819.437	260304.403	2.32389		
THA	Thailand	TH	Asia	South-eastern Asia	""	1995	59467274	1.867	70.191	28.3				3531.79229		212100	148841	26413004	89.49463	159331.15	281623.814	2.67931	22.86544	
THA	Thailand	TH	Asia	South-eastern Asia	""	1996	60130186	1.823	70.215	26.9				3690.26991		208630	183704	27143793	91.75584	176716.397	295588.19	2.9389		
THA	Thailand	TH	Asia	South-eastern Asia	""	1997	60846582	1.781	70.267	25.5				3546.40341		204420	218237	27617214	91.18335	181927.204	300754.973	2.98993		
THA	Thailand	TH	Asia	South-eastern Asia	""	1998	61585103	1.742	70.348	24.3				3236.3883		200520	282057	27814014	102.74918	161032.638	400464.248	2.6148		3
THA	Thailand	TH	Asia	South-eastern Asia	""	1999	62298571	1.705	70.463	23.1				3345.60682		200170	351171	28660817	111.11288	168131.95	316589.116	2.69881		
THA	Thailand	TH	Asia	South-eastern Asia	""	2000	62952642	1.671	70.623	22	97.84793	98.09989	92.64654	3458.35272	82.1	198340	439139	30529251	99.71164	172697.365	283870.041	2.74329	22.07864	8
THA	Thailand	TH	Asia	South-eastern Asia	""	2001	63539196	1.641	70.832	20.9				3544.44207	90.45343	198280		33822931	108.10579	184699.456	287255.602	2.90686		22
THA	Thailand	TH	Asia	South-eastern Asia	""	2002	64069087	1.616	71.089	19.9				3731.27379	91.1083	196890		32806558	115.54456	194589.355	322454.08	3.03718		23
THA	Thailand	TH	Asia	South-eastern Asia	""	2003	64549866	1.595	71.389	19				3969.73497	91.75371	195540		34288531	148.35645	205880.048	324192.72	3.18947		26
THA	Thailand	TH	Asia	South-eastern Asia	""	2004	64995299	1.58	71.728	18.1				4190.48828	92.38847	195550		33403954	131.78242	221442.796	380171.266	3.40706		164
THA	Thailand	TH	Asia	South-eastern Asia	""	2005	65416189	1.568	72.099	17.2	97.87893	98.21679	93.50647	4337.87998	93.01157	196100		34962737	113.61898	227493.346	364315.701	3.47763	24.34488	208
THA	Thailand	TH	Asia	South-eastern Asia	""	2006	65812536	1.56	72.499	16.4				4525.95555	99.1462	197000		34125561	117.89663	231127.343	349980.871	3.5119		212
THA	Thailand	TH	Asia	South-eastern Asia	""	2007	66182067	1.554	72.916	15.6				4745.30369	94.23647	198000		36666662	137.85987	234027.94	388568.002	3.53612		197
THA	Thailand	TH	Asia	South-eastern Asia	""	2008	66530984	1.549	73.341	14.9				4801.87747	94.85056	200500		36569651	129.38641	230951.327	357708.275	3.47133		148
THA	Thailand	TH	Asia	South-eastern Asia	""	2009	66866839	1.545	73.766	14.2				4744.76279	98.96	208790		37326770	121.87729	246114.372	363782.10545	3.68066		138
THA	Thailand	TH	Asia	South-eastern Asia	""	2010	67195028	1.542	74.184	13.6	96.55204	96.64255	96.43091	5076.34017	99.7	210600		40889315	159.29494	258901.201	421227.831	3.85298	26.91156	82
THA	Thailand	TH	Asia	South-eastern Asia	""	2011	67518382	1.539	74.593	13				5094.47266	99.35928	210600		43393530	163.3315	256264.628	431312.30991	3.79548	23.98176	162
THA	Thailand	TH	Asia	South-eastern Asia	""	2012	67835957	1.538	74.992	12.4				5437.87769	99.10862	218600		43376227	152.95405	273088.824	440411.679	4.02572	25.85538	131
THA	Thailand	TH	Asia	South-eastern Asia	""	2013	68144501	1.538	75.378	11.8	98.65491	97.97784	93.70207	5558.73714	99.42706	221100		41971848	166.68049	287217.775		4.21483	27.3813	189
THA	Thailand	TH	Asia	South-eastern Asia	""	2014	68438730	1.538	75.747	11.3				5589.32559	99.48364	221100		37762326	158.89167	280976.541		4.10552	15.1763	68
THA	Thailand	TH	Asia	South-eastern Asia	""	2015	68714511	1.538	76.091	10.8	98.29299	98.00288	92.86831	5741.35391	99.6	221100		32797879	142.55485	284364.849		4.13835	4.68963	57
THA	Thailand	TH	Asia	South-eastern Asia	""	2016	68971331	1.537	76.403	10.3				5916.12607	99.85213	221100		30483516	147.45694	283763.461		4.11422	2.98614	50
THA	Thailand	TH	Asia	South-eastern Asia	""	2017	69209858	1.532	76.683	9.9				6135.47196	99.9	221100		38015496	166.52837				3.15055	43
THA	Thailand	TH	Asia	South-eastern Asia	""	2018	69428524	1.525	76.931	9.4	98.59393	97.69088	93.76776	6370.01498	99.82	221100		37564640	148.9357					36
THA	Thailand	TH	Asia	South-eastern Asia	""	2019	69625582	1.514	77.15	9				6501.55606	99.9									55
TJK	Tajikistan	TJ	Asia	Central Asia	""	1960	2087049	6.547	50.613															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1961	2159134	6.661	50.927															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1962	2236574	6.76	51.237															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1963	2318248	6.844	51.544															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1964	2402477	6.911	51.851															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1965	2487976	6.962	52.166															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1966	2574511	6.999	52.496															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1967	2662253	7.024	52.845															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1968	2750928	7.035	53.214															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1969	2840262	7.031	53.602															
TJK	Tajikistan	TJ	Asia	Central Asia	""	1970	2930107	7.003	54.007												7693.7633			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1971	3020413	6.943	54.427												7986.0294			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1972	3111282	6.845	54.852	154.7											8359.4295			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1973	3203029	6.714	55.272	149.2											8744.2589			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1974	3296103	6.553	55.675	144.3											9152.9499			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1975	3390941	6.376	56.043	140											8289.6217			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1976	3487652	6.197	56.354	136.2											8536.3908			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1977	3586515	6.029	56.604	133.2											8638.5636			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1978	3688419	5.885	56.8	131											8804.9751			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1979	3794451	5.77	56.954	129.7											9014.1566			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1980	3905446	5.688	57.108	129.1											9731.9671			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1981	4020821	5.64	57.314	128.7											9825.9201			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1982	4140295	5.613	57.602	127.9											9655.1773			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1983	4265274	5.599	57.975	126.3											10039.0383			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1984	4397562	5.588	58.413	123.3											10073.4023			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1985	4537822	5.573	58.847	119.3				1380.56332							10619.2379			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1986	4687325	5.543	59.183	114.3				1383.30858							11252.9095			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1987	4844002	5.495	59.355	109.1				1322.50331							11586.0333			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1988	5001169	5.427	59.335	104.8				1458.99324							11935.1806			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1989	5149874	5.336	59.138	102.2	99.67125	99.73645	97.69402	1324.76795							12227.0323			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1990	5283814	5.225	58.824	101.9				1283.43915							21668.05999		96.61879	
TJK	Tajikistan	TJ	Asia	Central Asia	""	1991	5400630	5.1	58.48	104.8				1166.52512							22661.2671			
TJK	Tajikistan	TJ	Asia	Central Asia	""	1992	5502494	4.967	58.212	109.4				812.9003		44890	35727	271733	148.83721	7315.665	20247.8295	1.32952		3355
TJK	Tajikistan	TJ	Asia	Central Asia	""	1993	5593315	4.834	58.104	113				668.54995		45430	34301	266735	87.45685	5177.804	16052.4613	0.92571		1045
TJK	Tajikistan	TJ	Asia	Central Asia	""	1994	5679167	4.705	58.192	113.6				518.19503		44700	32875	215435	82.35294	2357.881	13056.7906	0.41518		356
TJK	Tajikistan	TJ	Asia	Central Asia	""	1995	5764810	4.58	58.497	111.5				447.11173		45820	31449	242350	82.93839	2449.556	12715.7739	0.42492	94.71826	368
